year,state,gender,false,true,total,%
1935,LA,M,15097,3950,19047,20.738173990654694
1935,MA,F,24719,2975,27694,10.742399075612045
1935,MA,M,20426,7723,28149,27.436143379871396
1935,MD,F,9979,1562,11541,13.53435577506282
1935,MD,M,8538,2937,11475,25.594771241830067
1935,ME,F,5728,575,6303,9.122640012692369
1935,ME,M,5198,1066,6264,17.017879948914434
1935,MI,F,34275,3716,37991,9.781263983575057
1935,MI,M,31415,7937,39352,20.169241715795895
1935,MN,F,17362,1971,19333,10.195003362126934
1935,MN,M,16164,3775,19939,18.93274487185917
1935,MO,F,23119,3225,26344,12.241876708168844
1935,MO,M,22088,4703,26791,17.55440259788735
1935,MS,F,19342,2716,22058,12.31299301840602
1935,MS,M,16093,4300,20393,21.085666650321187
1935,MT,F,3308,400,3708,10.787486515641856
1935,MT,M,3214,688,3902,17.631983598154793
1935,NC,F,31844,4737,36581,12.949345288537764
1935,NC,M,27684,7653,35337,21.65718651838017
1935,ND,F,5043,473,5516,8.57505438723713
1935,ND,M,4951,860,5811,14.799518155222854
1935,NE,F,8642,979,9621,10.175657416069015
1935,NE,M,8863,1310,10173,12.877224024378256
1935,NH,F,2828,292,3120,9.35897435897436
1935,NH,M,2414,616,3030,20.33003300330033
1935,NJ,F,21011,2461,23472,10.484832992501705
1935,NJ,M,17936,6526,24462,26.67811299157877
1935,NM,F,4422,728,5150,14.135922330097086
1935,NM,M,4047,827,4874,16.967583093967995
1935,NV,F,253,43,296,14.527027027027026
1935,NV,M,308,87,395,22.025316455696203
1935,NY,F,74501,8288,82789,10.010991798427327
1935,NY,M,61864,22122,83986,26.340104303098133
1935,OH,F,40043,5720,45763,12.499180560714988
1935,OH,M,36271,10396,46667,22.27698373583046
1935,OK,F,19644,2323,21967,10.57495333909956
1935,OK,M,18679,3101,21780,14.23783287419651
1935,OR,F,4573,490,5063,9.678056488248075
1935,OR,M,4640,906,5546,16.336098088712586
1935,PA,F,62945,8607,71552,12.029013864042934
1935,PA,M,52687,19519,72206,27.032379580644267
1935,RI,F,3748,398,4146,9.599614085865895
1935,RI,M,3223,1003,4226,23.73402744912447
1935,SC,F,17578,2911,20489,14.207623602908878
1935,SC,M,14036,4902,18938,25.88446509663111
1935,SD,F,4503,498,5001,9.958008398320336
1935,SD,M,4672,712,5384,13.224368499257059
1935,TN,F,23567,3769,27336,13.7876792508048
1935,TN,M,20825,5357,26182,20.46062180123749
1935,TX,F,51057,5681,56738,10.012689907998167
1935,TX,M,47551,9447,56998,16.574265763711008
1935,UT,F,4202,445,4647,9.576070583171939
1935,UT,M,4229,754,4983,15.13144691952639
1935,VA,F,20027,2848,22875,12.450273224043716
1935,VA,M,17116,4768,21884,21.787607384390423
1935,VT,F,2284,242,2526,9.58036421219319
1935,VT,M,2001,455,2456,18.526058631921824
1935,WA,F,8097,876,8973,9.762621196924105
1935,WA,M,8042,1646,9688,16.99009083402147
1935,WI,F,20260,2377,22637,10.500508017846888
1935,WI,M,18743,4850,23593,20.55694485652524
1935,WV,F,16069,2349,18418,12.753827777174504
1935,WV,M,14389,3539,17928,19.740071396697903
1935,WY,F,1269,173,1442,11.997226074895979
1935,WY,M,1297,283,1580,17.911392405063292
1936,AK,F,208,62,270,22.962962962962962
1936,AK,M,238,115,353,32.577903682719544
1936,AL,F,24613,3735,28348,13.17553266544377
1936,AL,M,21062,5781,26843,21.536340945497894
1936,AR,F,15240,2064,17304,11.927877947295423
1936,AR,M,13781,3126,16907,18.489383095759155
1936,AZ,F,3456,532,3988,13.34002006018054
1936,AZ,M,3440,731,4171,17.525773195876287
1936,CA,F,33344,3460,36804,9.40115204869036
1936,CA,M,30964,7143,38107,18.744587608575852
1936,CO,F,7021,894,7915,11.295009475679091
1936,CO,M,6942,1430,8372,17.080745341614907
1936,CT,F,8306,927,9233,10.04007364886819
1936,CT,M,6977,2746,9723,28.242312043607942
1936,DC,F,3917,518,4435,11.679819616685457
1936,DC,M,3263,1245,4508,27.617568766637092
1936,DE,F,1148,170,1318,12.898330804248861
1936,DE,M,980,434,1414,30.693069306930692
1936,FL,F,11070,1515,12585,12.038140643623361
1936,FL,M,9746,2775,12521,22.162766552192316
1936,GA,F,25639,3737,29376,12.721269063180829
1936,GA,M,22532,6056,28588,21.183713446201203
1936,HI,F,2597,222,2819,7.875133025895707
1936,HI,M,2170,610,2780,21.942446043165468
1936,IA,F,16305,2273,18578,12.234901496393585
1936,IA,M,16318,3104,19422,15.981876222840077
1936,ID,F,3368,398,3766,10.568242166755178
1936,ID,M,3449,602,4051,14.86052826462602
1936,IL,F,45071,5476,50547,10.833481710091599
1936,IL,M,41269,11071,52340,21.1520825372564
1936,IN,F,20069,3118,23187,13.447190235908051
1936,IN,M,18936,4993,23929,20.86589493919512
1936,KS,F,11018,1421,12439,11.423747889701746
1936,KS,M,11595,1876,13471,13.926211862519486
1936,KY,F,22146,3569,25715,13.879058915030138
1936,KY,M,20333,4966,25299,19.629234357089214
1936,LA,F,18311,2161,20472,10.555881203595154
1936,LA,M,15435,4125,19560,21.088957055214724
1936,MA,F,24317,2920,27237,10.7207107978118
1936,MA,M,19896,7984,27880,28.637015781922525
1936,MD,F,9573,1537,11110,13.834383438343833
1936,MD,M,8436,2850,11286,25.252525252525253
1936,ME,F,5608,573,6181,9.270344604432939
1936,ME,M,5081,1148,6229,18.42992454647616
1936,MI,F,34572,4184,38756,10.795747755186294
1936,MI,M,31676,8160,39836,20.483984335776682
1936,MN,F,17809,2065,19874,10.390459897353326
1936,MN,M,16836,3973,20809,19.092700273919938
1936,MO,F,22679,3143,25822,12.171791495623886
1936,MO,M,21450,4749,26199,18.126646055192946
1936,MS,F,18555,2718,21273,12.77675927231702
1936,MS,M,15613,4172,19785,21.08668182966894
1936,MT,F,3533,363,3896,9.317248459958932
1936,MT,M,3298,763,4061,18.78847574489042
1936,NC,F,31265,4364,35629,12.248449296921047
1936,NC,M,26618,7445,34063,21.856559903707836
1936,ND,F,5058,534,5592,9.549356223175966
1936,ND,M,4799,860,5659,15.197031277610884
1936,NE,F,8733,1040,9773,10.641563491251407
1936,NE,M,8978,1358,10336,13.138544891640866
1936,NH,F,2678,233,2911,8.004122294744075
1936,NH,M,2419,657,3076,21.35890767230169
1936,NJ,F,21224,2281,23505,9.704318230163794
1936,NJ,M,17407,6646,24053,27.630648983494783
1936,NM,F,4198,658,4856,13.550247116968697
1936,NM,M,4235,910,5145,17.687074829931973
1936,NV,F,193,42,235,17.872340425531917
1936,NV,M,286,95,381,24.93438320209974
1936,NY,F,73889,7999,81888,9.768220007815554
1936,NY,M,61377,22593,83970,26.906037870668097
1936,OH,F,41140,5753,46893,12.268355618109313
1936,OH,M,36674,10919,47593,22.94244951988738
1936,OK,F,17850,2111,19961,10.575622463804418
1936,OK,M,18166,3037,21203,14.323444795547799
1936,OR,F,4860,557,5417,10.28244415728263
1936,OR,M,5029,995,6024,16.51726427622842
1936,PA,F,62653,8389,71042,11.808507643365896
1936,PA,M,52079,19520,71599,27.262950599868713
1936,RI,F,3724,394,4118,9.567751335599805
1936,RI,M,3123,1066,4189,25.44760085939365
1936,SC,F,17197,2756,19953,13.812459279306369
1936,SC,M,13934,4606,18540,24.843581445523196
1936,SD,F,4610,497,5107,9.731740747992951
1936,SD,M,4540,765,5305,14.420358152686145
1936,TN,F,22877,3522,26399,13.341414447516954
1936,TN,M,20342,5182,25524,20.30246042939978
1936,TX,F,49357,5514,54871,10.04902407464781
1936,TX,M,46337,9390,55727,16.850000897231148
1936,UT,F,4089,472,4561,10.34860776145582
1936,UT,M,4073,770,4843,15.899236010737146
1936,VA,F,20009,2724,22733,11.982580389741786
1936,VA,M,17183,4654,21837,21.31245134404909
1936,VT,F,2180,252,2432,10.361842105263158
1936,VT,M,1955,497,2452,20.26916802610114
1936,WA,F,8507,911,9418,9.672966659588022
1936,WA,M,8298,1843,10141,18.173750123262007
1936,WI,F,20233,2494,22727,10.973731684780217
1936,WI,M,18634,4993,23627,21.132602531002668
1936,WV,F,16048,2315,18363,12.606872515384197
1936,WV,M,14299,3663,17962,20.393051998663847
1936,WY,F,1349,184,1533,12.002609262883235
1936,WY,M,1379,282,1661,16.977724262492476
1937,AK,F,206,62,268,23.134328358208954
1937,AK,M,218,97,315,30.793650793650794
1937,AL,F,24933,3944,28877,13.657928455171936
1937,AL,M,21709,5975,27684,21.582863748013292
1937,AR,F,15509,2175,17684,12.299253562542411
1937,AR,M,14376,3172,17548,18.07613403236836
1937,AZ,F,3957,576,4533,12.706816677696889
1937,AZ,M,3756,771,4527,17.0311464546057
1937,CA,F,36669,3916,40585,9.648885056055192
1937,CA,M,34953,8184,43137,18.97211210793518
1937,CO,F,7433,1034,8467,12.212117633164048
1937,CO,M,7390,1616,9006,17.94359316011548
1937,CT,F,8465,951,9416,10.09983007646559
1937,CT,M,7082,2840,9922,28.62326143922596
1937,DC,F,4211,578,4789,12.06932553769054
1937,DC,M,3482,1435,4917,29.184462070368113
1937,DE,F,1264,174,1438,12.100139082058414
1937,DE,M,1187,468,1655,28.27794561933535
1937,FL,F,11393,1594,12987,12.273812273812274
1937,FL,M,9868,2955,12823,23.044529361303905
1937,GA,F,26339,3983,30322,13.135677066156587
1937,GA,M,22823,6292,29115,21.610853511935428
1937,HI,F,2802,213,3015,7.064676616915423
1937,HI,M,2405,679,3084,22.01686121919585
1937,IA,F,16017,2229,18246,12.216376192042091
1937,IA,M,16058,3285,19343,16.982887866411623
1937,ID,F,3439,392,3831,10.232315322370138
1937,ID,M,3644,551,4195,13.134684147794996
1937,IL,F,46011,5911,51922,11.384384268710757
1937,IL,M,42061,12004,54065,22.202903911957826
1937,IN,F,20578,3416,23994,14.236892556472453
1937,IN,M,20007,5379,25386,21.18884424485937
1937,KS,F,10576,1499,12075,12.41407867494824
1937,KS,M,11124,1919,13043,14.712872805336197
1937,KY,F,22573,3568,26141,13.649057036838682
1937,KY,M,20520,5191,25711,20.189802030259422
1937,LA,F,19090,2305,21395,10.773545220845993
1937,LA,M,15956,4230,20186,20.955117408104627
1937,MA,F,24329,2954,27283,10.827255067258
1937,MA,M,20023,8314,28337,29.339732505205205
1937,MD,F,10263,1623,11886,13.65471983846542
1937,MD,M,8673,3045,11718,25.985663082437277
1937,ME,F,5482,625,6107,10.234157524152613
1937,ME,M,5083,1101,6184,17.804010349288486
1937,MI,F,35510,4360,39870,10.935540506646602
1937,MI,M,32832,8955,41787,21.430109842774065
1937,MN,F,18169,2117,20286,10.435768510302672
1937,MN,M,16852,4334,21186,20.456905503634477
1937,MO,F,22671,3258,25929,12.56508156889969
1937,MO,M,21669,4901,26570,18.445615355664284
1937,MS,F,19454,2682,22136,12.11601011926274
1937,MS,M,16291,4412,20703,21.310921122542624
1937,MT,F,3425,411,3836,10.714285714285714
1937,MT,M,3426,747,4173,17.90079079798706
1937,NC,F,31984,4527,36511,12.399003040179672
1937,NC,M,27232,7828,35060,22.32743867655448
1937,ND,F,4464,468,4932,9.48905109489051
1937,ND,M,4616,796,5412,14.708056171470806
1937,NE,F,8016,1068,9084,11.756935270805812
1937,NE,M,8435,1323,9758,13.558106169296988
1937,NH,F,2688,298,2986,9.979906229068987
1937,NH,M,2372,659,3031,21.741999340151764
1937,NJ,F,21497,2479,23976,10.339506172839506
1937,NJ,M,17780,6813,24593,27.703004920099218
1937,NM,F,4632,733,5365,13.662628145386766
1937,NM,M,4560,949,5509,17.226356870575422
1937,NV,F,335,44,379,11.609498680738787
1937,NV,M,394,122,516,23.643410852713178
1937,NY,F,75271,8254,83525,9.88207123615684
1937,NY,M,61855,23793,85648,27.779983186997946
1937,OH,F,42489,6035,48524,12.437144505811556
1937,OH,M,38106,11893,49999,23.78647572951459
1937,OK,F,17340,2147,19487,11.01760147790835
1937,OK,M,16999,3025,20024,15.106871753895327
1937,OR,F,5308,711,6019,11.812593454062137
1937,OR,M,5376,1175,6551,17.936192947641583
1937,PA,F,62954,8618,71572,12.041021628569831
1937,PA,M,53456,20129,73585,27.35475980159
1937,RI,F,3790,357,4147,8.608632746563782
1937,RI,M,3189,1123,4312,26.04359925788497
1937,SC,F,17615,3006,20621,14.57737258134911
1937,SC,M,14279,4945,19224,25.723054515189347
1937,SD,F,4143,484,4627,10.460341473957207
1937,SD,M,4061,691,4752,14.54124579124579
1937,TN,F,23150,3359,26509,12.671168282470106
1937,TN,M,20484,5332,25816,20.65385807251317
1937,TX,F,50212,5654,55866,10.120645831095837
1937,TX,M,47239,9579,56818,16.859093949100636
1937,UT,F,4093,438,4531,9.666740233943942
1937,UT,M,4253,861,5114,16.836136096988657
1937,VA,F,20254,2813,23067,12.19491047817228
1937,VA,M,17296,4812,22108,21.765876605753572
1937,VT,F,2132,232,2364,9.813874788494077
1937,VT,M,1887,526,2413,21.798590965602983
1937,WA,F,9285,1033,10318,10.011630160883893
1937,WA,M,8846,2055,10901,18.851481515457298
1937,WI,F,20326,2784,23110,12.046733016010384
1937,WI,M,18657,5348,24005,22.27869193917934
1937,WV,F,16640,2405,19045,12.627986348122866
1937,WV,M,14805,3740,18545,20.167160959827445
1937,WY,F,1217,246,1463,16.814764183185236
1937,WY,M,1353,313,1666,18.7875150060024
1938,AK,F,231,50,281,17.793594306049823
1938,AK,M,265,98,363,26.997245179063363
1938,AL,F,25202,4120,29322,14.050883295818839
1938,AL,M,21516,5999,27515,21.802653098310014
1938,AR,F,16479,2223,18702,11.88642925890279
1938,AR,M,14796,3414,18210,18.74794069192751
1938,AZ,F,4090,596,4686,12.718736662398634
1938,AZ,M,4052,847,4899,17.289242702592368
1938,CA,F,39950,4551,44501,10.22673647783196
1938,CA,M,38014,9088,47102,19.29429748206021
1938,CO,F,7859,1027,8886,11.557506189511592
1938,CO,M,7590,1756,9346,18.788786646693772
1938,CT,F,8840,1019,9859,10.335733847246171
1938,CT,M,7334,3109,10443,29.771138561715983
1938,DC,F,4400,596,4996,11.929543634907928
1938,DC,M,3771,1517,5288,28.687594553706507
1938,DE,F,1322,194,1516,12.796833773087071
1938,DE,M,1204,464,1668,27.81774580335731
1938,FL,F,11933,1638,13571,12.069854837521184
1938,FL,M,10665,3154,13819,22.823648599753962
1938,GA,F,26595,4198,30793,13.632968531809178
1938,GA,M,23242,6346,29588,21.44788427740976
1938,HI,F,2795,228,3023,7.542176645716175
1938,HI,M,2568,701,3269,21.443866625879473
1938,IA,F,16380,2529,18909,13.374583531651593
1938,IA,M,16605,3435,20040,17.14071856287425
1938,ID,F,3683,493,4176,11.805555555555555
1938,ID,M,3878,678,4556,14.881474978050921
1938,IL,F,48629,6571,55200,11.903985507246377
1938,IL,M,44260,12778,57038,22.40260878712437
1938,IN,F,22146,3913,26059,15.015925400053723
1938,IN,M,21024,5964,26988,22.098710538016896
1938,KS,F,10640,1654,12294,13.453717260452253
1938,KS,M,11228,2010,13238,15.183562471672458
1938,KY,F,24409,3815,28224,13.516865079365079
1938,KY,M,22417,5547,27964,19.83621799456444
1938,LA,F,19806,2411,22217,10.852050231804473
1938,LA,M,16959,4443,21402,20.75974208017942
1938,MA,F,24996,3086,28082,10.989245780215084
1938,MA,M,20086,8671,28757,30.152658483151928
1938,MD,F,10741,1696,12437,13.63672911473828
1938,MD,M,9314,3146,12460,25.248796147672554
1938,ME,F,5635,608,6243,9.738907576485664
1938,ME,M,4981,1232,6213,19.8293899887333
1938,MI,F,36964,5297,42261,12.534014812711483
1938,MI,M,34583,9712,44295,21.925725251157015
1938,MN,F,18412,2585,20997,12.311282564175835
1938,MN,M,17698,4772,22470,21.23720516243881
1938,MO,F,23365,3467,26832,12.921138938580798
1938,MO,M,22700,5094,27794,18.3276966251709
1938,MS,F,19747,2797,22544,12.406848828956708
1938,MS,M,16852,4604,21456,21.45786726323639
1938,MT,F,3461,442,3903,11.3246220855752
1938,MT,M,3590,775,4365,17.75486827033219
1938,NC,F,32087,4870,36957,13.17747652677436
1938,NC,M,27806,7915,35721,22.157834327146496
1938,ND,F,4701,569,5270,10.79696394686907
1938,ND,M,4438,854,5292,16.137566137566136
1938,NE,F,7846,1186,9032,13.131089459698849
1938,NE,M,8552,1447,9999,14.471447144714473
1938,NH,F,2768,309,3077,10.042248943776405
1938,NH,M,2363,729,3092,23.576972833117722
1938,NJ,F,22212,2496,24708,10.10199125789218
1938,NJ,M,18331,7139,25470,28.0290537887711
1938,NM,F,4803,739,5542,13.334536268495128
1938,NM,M,4662,1018,5680,17.922535211267608
1938,NV,F,344,62,406,15.270935960591133
1938,NV,M,421,157,578,27.162629757785467
1938,NY,F,77060,8477,85537,9.910331201702187
1938,NY,M,63233,25010,88243,28.342191448613484
1938,OH,F,44573,6498,51071,12.723463413678996
1938,OH,M,40095,12606,52701,23.919849718221666
1938,OK,F,18064,2259,20323,11.115484918565173
1938,OK,M,17894,3185,21079,15.10982494425732
1938,OR,F,5521,739,6260,11.805111821086262
1938,OR,M,5802,1222,7024,17.39749430523918
1938,PA,F,65307,9045,74352,12.1651065203357
1938,PA,M,54841,21348,76189,28.019792883487117
1938,RI,F,3900,406,4306,9.428704133766837
1938,RI,M,3243,1219,4462,27.31958762886598
1938,SC,F,17546,2941,20487,14.355444916288379
1938,SC,M,14397,5005,19402,25.796309658798062
1938,SD,F,4071,516,4587,11.249182472204055
1938,SD,M,4131,739,4870,15.17453798767967
1938,TN,F,23570,3548,27118,13.083560734567445
1938,TN,M,21231,5592,26823,20.847779890392573
1938,TX,F,51615,6081,57696,10.539725457570716
1938,TX,M,48737,10442,59179,17.644772638942868
1938,UT,F,4279,504,4783,10.537319673844866
1938,UT,M,4312,961,5273,18.22491940072065
1938,VA,F,21050,2787,23837,11.69190753870034
1938,VA,M,18066,5237,23303,22.473501265931425
1938,VT,F,2120,233,2353,9.902252443688909
1938,VT,M,1910,563,2473,22.765871411241406
1938,WA,F,9725,1220,10945,11.146642302421197
1938,WA,M,9491,2266,11757,19.273624223866634
1938,WI,F,20753,3120,23873,13.069157625769698
1938,WI,M,19156,5637,24793,22.736256201347153
1938,WV,F,16600,2445,19045,12.838015227093724
1938,WV,M,15258,3910,19168,20.398580968280466
1938,WY,F,1337,241,1578,15.272496831432193
1938,WY,M,1472,343,1815,18.898071625344354
1939,AK,F,208,69,277,24.90974729241877
1939,AK,M,206,131,337,38.87240356083086
1939,AL,F,24379,3956,28335,13.961531674607375
1939,AL,M,21849,6095,27944,21.811480103063268
1939,AR,F,15998,2196,18194,12.069913158184017
1939,AR,M,14674,3436,18110,18.97294312534511
1939,AZ,F,3966,639,4605,13.876221498371336
1939,AZ,M,3912,883,4795,18.415015641293014
1939,CA,F,40790,4831,45621,10.589421538326647
1939,CA,M,38053,9792,47845,20.466088410492215
1939,CO,F,7657,1136,8793,12.919367678835435
1939,CO,M,7651,1788,9439,18.942684606420173
1939,CT,F,8684,1171,9855,11.882293252156266
1939,CT,M,7408,3031,10439,29.035348213430407
1939,DC,F,4890,707,5597,12.63176701804538
1939,DC,M,3998,1735,5733,30.26338740624455
1939,DE,F,1332,219,1551,14.119922630560927
1939,DE,M,1134,517,1651,31.31435493640218
1939,FL,F,12012,1813,13825,13.11392405063291
1939,FL,M,11068,3299,14367,22.962344261154033
1939,GA,F,26840,4278,31118,13.747670158750564
1939,GA,M,24078,6478,30556,21.200418902997775
1939,HI,F,2969,297,3266,9.093692590324556
1939,HI,M,2699,775,3474,22.30857800805987
1939,IA,F,16389,2682,19071,14.063237376120814
1939,IA,M,16599,3626,20225,17.928306551297897
1939,ID,F,3598,500,4098,12.201073694485116
1939,ID,M,3890,712,4602,15.471534115601912
1939,IL,F,46521,7190,53711,13.386457150304407
1939,IL,M,42415,12855,55270,23.258548941559617
1939,IN,F,21273,4121,25394,16.22824289202174
1939,IN,M,20232,6243,26475,23.580736543909346
1939,KS,F,10496,1799,12295,14.631964213094752
1939,KS,M,11049,2127,13176,16.14298724954463
1939,KY,F,23712,3854,27566,13.980991075963143
1939,KY,M,21648,5670,27318,20.755545793981987
1939,LA,F,19971,2617,22588,11.585797768726758
1939,LA,M,17002,4671,21673,21.55216167581784
1939,MA,F,24882,3339,28221,11.831614754969703
1939,MA,M,19813,9121,28934,31.523467201216558
1939,MD,F,10399,1621,12020,13.48585690515807
1939,MD,M,9210,3257,12467,26.124969920590356
1939,ME,F,5411,679,6090,11.149425287356323
1939,ME,M,4916,1311,6227,21.053476794604144
1939,MI,F,35708,5778,41486,13.927590030371691
1939,MI,M,33623,9948,43571,22.831699983934268
1939,MN,F,18424,2838,21262,13.347756561000846
1939,MN,M,17543,5043,22586,22.327990790755337
1939,MO,F,23131,3683,26814,13.735362124263444
1939,MO,M,22488,5441,27929,19.481542482724052
1939,MS,F,19218,2820,22038,12.7960794990471
1939,MS,M,16551,4548,21099,21.555523958481444
1939,MT,F,3626,519,4145,12.521109770808202
1939,MT,M,3623,885,4508,19.63176574977817
1939,NC,F,32142,4696,36838,12.747706172973562
1939,NC,M,27992,8201,36193,22.659077722211478
1939,ND,F,4604,576,5180,11.119691119691119
1939,ND,M,4629,882,5511,16.004354926510615
1939,NE,F,7821,1252,9073,13.799184393254713
1939,NE,M,8522,1537,10059,15.279848891539915
1939,NH,F,2696,342,3038,11.257406188281765
1939,NH,M,2546,774,3320,23.313253012048193
1939,NJ,F,22240,2693,24933,10.800946536718406
1939,NJ,M,18441,7244,25685,28.203231458049444
1939,NM,F,4748,808,5556,14.542836573074155
1939,NM,M,4577,943,5520,17.083333333333332
1939,NV,F,399,58,457,12.691466083150985
1939,NV,M,415,160,575,27.82608695652174
1939,NY,F,76313,8879,85192,10.422340125833411
1939,NY,M,62289,25559,87848,29.094572443311172
1939,OH,F,43614,6783,50397,13.45913447229002
1939,OH,M,38685,12856,51541,24.94324906385208
1939,OK,F,17675,2343,20018,11.704465980617444
1939,OK,M,17690,3161,20851,15.159944367176633
1939,OR,F,5754,820,6574,12.473379981746273
1939,OR,M,5952,1392,7344,18.954248366013072
1939,PA,F,63091,9182,72273,12.704606146140328
